Date,Open,High,Low,Close,Adj Close,Volume
1996-01-01,10.762499809265137,11.0,10.762499809265137,10.925000190734863,2.900318145751953,44000
1996-01-02,10.925000190734863,11.026249885559082,10.824999809265137,10.901249885559082,2.8940131664276123,34000
1996-01-03,10.901249885559082,11.0,10.899999618530273,11.0,2.920229434967041,16000
1996-01-04,10.75,10.875,10.75,10.75,2.8538596630096436,24000
1996-01-05,10.5,10.75,10.5,10.6875,2.8372673988342285,10000
1996-01-08,10.625,10.625,10.399999618530273,10.399999618530273,2.760943651199341,10000
1996-01-09,10.428750038146973,10.4375,10.401249885559082,10.401249885559082,2.76127552986145,24000
1996-01-10,10.425000190734863,10.425000190734863,10.425000190734863,10.425000190734863,2.767580270767212,2000
1996-01-11,10.274999618530273,10.282500267028809,10.274999618530273,10.282500267028809,2.729750871658325,4000
1996-01-12,10.282500267028809,10.327500343322754,10.25,10.251250267028809,2.721454620361328,38000
1996-01-15,10.251250267028809,10.34375,10.287500381469727,10.288749694824219,2.7314088344573975,12000
1996-01-16,10.12874984741211,10.1537504196167,10.12874984741211,10.1537504196167,2.695570230484009,6000
1996-01-17,10.063750267028809,10.076250076293945,10.063750267028809,10.076250076293945,2.6749956607818604,10000
1996-01-18,9.875,9.949999809265137,9.637499809265137,9.637499809265137,2.558519124984741,10000
1996-01-19,9.637499809265137,9.637499809265137,9.637499809265137,9.637499809265137,2.558519124984741,0
1996-01-22,9.637499809265137,9.875,9.625,9.832500457763672,2.610285520553589,16000
1996-01-23,9.832500457763672,9.850000381469727,9.776249885559082,9.776249885559082,2.595353603363037,8000
1996-01-24,9.75,9.875,9.75,9.824999809265137,2.6082956790924072,12000
1996-01-25,9.75,9.824999809265137,9.75,9.774999618530273,2.5950212478637695,16000
1996-01-26,9.774999618530273,9.774999618530273,9.774999618530273,9.774999618530273,2.5950212478637695,0
1996-01-29,9.774999618530273,9.675000190734863,9.550000190734863,9.550000190734863,2.5352888107299805,14000
1996-01-30,9.550000190734863,9.875,9.626250267028809,9.626250267028809,2.5555319786071777,6000
1996-01-31,9.626250267028809,9.626250267028809,9.626250267028809,9.626250267028809,2.5555319786071777,0
1996-02-01,9.875,9.875,9.625,9.625,2.5552008152008057,4000
1996-02-02,9.625,9.699999809265137,9.625,9.699999809265137,2.575110912322998,14000
1996-02-05,9.8125,9.8125,9.75,9.75,2.588383674621582,4000
1996-02-06,9.75,9.8125,9.675000190734863,9.8125,2.6049766540527344,12000
1996-02-07,9.751250267028809,9.751250267028809,9.75,9.75,2.588383674621582,8000
1996-02-08,9.75,9.75,9.75,9.75,2.588383674621582,0
1996-02-09,9.75,10.125,9.699999809265137,9.699999809265137,2.575110912322998,46000
1996-02-12,9.699999809265137,9.75,9.75,9.75,2.588383674621582,2000
1996-02-13,9.75,9.75,9.625,9.625,2.5552008152008057,12000
1996-02-14,9.5,10.0,9.5,10.0,2.654754161834717,12000
1996-02-15,10.0,10.125,10.0,10.0,2.654754161834717,34000
